Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes (2015), euro per annual work unit (AWU)",Estonia,4174.82,5431.03,5267.15,5900.75,9445.29,9841.07,9760.51,13388.13,10409.0,8902.38,14682.33,18247.57,21031.03,19466.02,18154.96,14741.12,9262.36,15549.61,11945.27,15771.65,16928.76,17034.97,22029.74,8499.92,8055.69 e
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes (2015), euro per annual work unit (AWU)",Greece,15409.92,15411.2,15063.28,13588.66,13268.89,12908.64,12343.14,13258.21,13265.35,15163.65,15281.93,13763.44,14102.55,12993.43,13849.58,14886.49,13240.75,15693.56,15961.45,18371.43,19650.6,19151.77,21255.73,19490.69,21627.67 e
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes (2015), euro per annual work unit (AWU)",Spain,26013.11,28081.02,27253.66,30878.43,28442.57,25161.5,24071.34,27023.47,22950.71,23054.6,24456.39,24746.53,25125.88,27606.45,28997.6,30628.22,33222.07,32225.24,30969.16,29418.94,30669.45,30518.63,30203.06,33877.91,37001.08 e
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes (2015), euro per annual work unit (AWU)","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",23372.11,24579.87,23203.51,23514.35,24084.14,15183.12,15616.43,13616.89,13305.93,11937.07,14565.94,16524.47,16423.18,16853.48,16998.93,16303.93,16202.64,18838.25,18276.57,19080.75,19428.95,20003.12,22879.88,21098.93,21425.05 e
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes (2015), euro per annual work unit (AWU)",European Union - 27 countries (2007-2013),11316.57,12508.45,11749.29,12168.94,13319.06,11932.96,12320.41,13619.69,13308.67,11939.52,14568.94,16527.87,16426.56,17094.77,17255.79,16515.92,16388.41,19081.34,18505.0,19325.59,:,:,:,:,:
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes (2015), euro per annual work unit (AWU)",European Union - 27 countries (from 2020),:,:,:,:,:,11345.56,11754.3,13025.98,12500.8,11098.97,13681.17,15420.33,15356.82,15950.64,16105.44,15572.9,15511.88,17948.05,17498.2,18259.6,19219.23,19787.2,22632.89,20870.78,21193.38 e
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes (2015), euro per annual work unit (AWU)",European Union - 28 countries (2013-2020),:,:,:,:,:,11796.74,12190.08,13470.87,13177.75,11826.79,14389.57,16297.4,16179.2,16853.48,16998.93,16303.93,16202.64,18838.25,18276.57,19080.75,:,:,:,:,:
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes (2015), euro per annual work unit (AWU)",Finland,23561.71,23593.42,23011.17,22166.96,22068.4,23884.78,23571.91,27182.16,23700.35,26845.22,29541.99,25897.43,25116.75,23295.88,23338.94,19771.63,20601.99,21448.09,20703.51,24551.56,26027.92,23467.71,29317.77,25776.45,25289.61 e
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes (2015), euro per annual work unit (AWU)",France,27812.96,27590.41,27460.25,27021.03,27212.49,25403.7,28179.43,31742.36,27402.37,22599.91,31919.08,33381.09,33600.85,28581.47,32501.72,34204.03,29819.08,34744.3,39180.31,36180.85,35234.07,35942.39,43408.03,36803.77,33517.15 e
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes (2015), euro per annual work unit (AWU)",Croatia,:,:,:,:,:,4160.89,4845.0,5004.91,5759.99,5511.11,5042.15,4812.1,4120.0,4561.45,3946.71,5331.4,5929.32,5954.24,6327.8,6640.28,7175.83,8937.34,9369.07,7600.53,6688.74 e
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes (2015), euro per annual work unit (AWU)",Hungary,3392.55,3575.14,2840.35,2929.34,4439.69,4475.6,4792.79,5124.68,6716.24,4548.45,5352.13,7990.61,7375.33,8118.74,8617.66,8127.8,8693.33,8825.36,9056.32,9657.89,10358.01,10751.32,11013.45,10936.89,9243.21 e
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes (2015), euro per annual work unit (AWU)",Ireland,19643.18,20617.91,17896.59,16937.54,18212.22,21094.01,18082.27,20138.23,18164.98,13975.25,15827.15,20254.85,18228.47,18878.82,19437.81,18799.59,19420.04,24609.51,20854.7,21224.01,24655.32,27948.14,32584.76,21318.73,25652.81 e
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes (2015), euro per annual work unit (AWU)",Italy,21740.61,22269.39,21810.15,21644.78,22115.43,19205.22,18393.99,18129.45,18704.77,18341.27,16632.86,19480.62,20776.96,24786.09,22653.04,21983.75,21441.78,21929.83,23141.27,22756.34,22204.43,22283.37,27732.96,29250.45,32898.05 e
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes (2015), euro per annual work unit (AWU)",Lithuania,2418.83,2241.63,2074.62,2329.79,3669.18,3954.84,3512.49,5264.88,4870.67,4173.83,4978.12,6267.07,7803.95,6891.89,6260.34,6738.29,5611.37,6989.39,5235.77,6831.91,9398.46,9241.55,10265.1,5403.53,6164.85 e
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes (2015), euro per annual work unit (AWU)",Luxembourg,35672.14,35807.04,52451.93,32810.45,41592.28,32887.17,32075.05,38085.4,31540.11,19491.34,22674.17,22921.28,24004.31,20559.44,26926.09,21983.71,20516.7,25989.11,27895.48,27521.61,25874.12,26796.52,32239.09,28657.52,36430.34 e
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes (2015), euro per annual work unit (AWU)",Latvia,1570.38,2027.87,1969.34,2129.8,3546.13,3660.32,4715.37,4937.75,4199.0,4097.13,5240.93,5014.98,6043.96,5437.76,5782.07,6522.54,6169.4,7458.45,6533.09,8589.3,8965.71,9673.04,11275.79,6674.35,9804.60 e
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes (2015), euro per annual work unit (AWU)",Malta,17687.6,20226.2,20045.02,19023.25,18389.24,19082.56,18759.56,18373.39,17038.75,19095.89,14117.62,13429.76,12849.37,12441.67,11932.12,13506.36,12713.31,11348.72,10983.64,11470.65,10034.3,8984.59,8214.07,8228.09,7289.41 e
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes (2015), euro per annual work unit (AWU)",Netherlands,46228.65,46723.61,40658.67,43106.81,39172.47,40034.26,48196.83,46935.21,41250.48,34800.66,45105.24,38709.59,42637.56,49023.56,47357.28,48939.45,50083.53,55641.29,45953.68,47249.19,45014.18,46726.71,47266.85,51943.78,51774.62 e
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes (2015), euro per annual work unit (AWU)",Poland,1767.53,2072.44,1667.85,1718.76,3164.99,2915.34,3208.37,3915.0,3463.48,3765.39,4403.74,5802.17,5417.77,5929.56,4884.92,4933.4,5493.99,6883.92,6493.06,6844.66,8137.09,7473.03,9640.65,8615.71,7538.19 e
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes (2015), euro per annual work unit (AWU)",Portugal,9330.21,9924.5,9041.31,8777.69,10000.77,9055.37,9302.73,8805.51,9550.38,8294.32,9552.27,8217.05,8762.53,10010.07,10061.3,10904.24,11745.62,12364.71,12094.49,13197.7,13300.5,15145.12,13393.57,13981.48,16036.69 e
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes (2015), euro per annual work unit (AWU)",Romania,1959.52,3341.89,3124.51,3553.67,5138.51,2936.71,2914.36,2210.08,3270.54,2780.65,3492.09,4496.83,3347.14,4033.72,4405.28,4130.81,4257.09,4828.19,4910.7,5145.59,5776.04,6875.64,5334.21,4219.04,3508.84 e
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes (2015), euro per annual work unit (AWU)",Sweden,18489.58,19799.11,22620.06,22035.56,20130.35,21765.71,24739.93,29968.05,26449.74,20596.39,26633.94,27393.3,27221.02,24622.86,26990.0,28455.48,25852.86,30069.7,24491.1,27543.61,26761.62,33437.23,43248.88,30144.66,36930.83 e
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes (2015), euro per annual work unit (AWU)",Slovenia,3546.38,3029.13,4154.33,3141.08,4912.19,5010.79,4895.48,5432.41,4746.19,4621.14,5369.58,6121.97,4871.05,4893.55,5542.16,6126.44,5608.34,5239.95,7280.27,6583.43,7198.09,5192.38,5978.57,5415.62,6427.76 e
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes (2015), euro per annual work unit (AWU)",Slovakia,4727.15,5366.99,5073.75,4742.52,6149.05,5720.76,6986.8,7375.09,8211.89,6323.59,9637.94,11432.64,12878.46,12554.51,13815.3,13768.36,16716.68,19825.45,19427.56,18230.2,19962.75,23207.72,23267.7,18747.43,17304.15 e
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes (2015), euro per annual work unit (AWU)",United Kingdom,23930.19,25529.97,27989.69,31997.14,30848.93,30651.57,30360.73,31257.1,39446.79,40460.96,39445.94,45936.34,43534.16,46938.88,46204.86,39412.18,38720.93,46766.25,41896.08,43671.69,39320.49 e,:,:,:,:
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Austria,93.05,109.87,102.11,101.51,107.3,106.59,119.35,134.02,130.86,101.87,120.87,137.74,128.94,114.32,106.17,100.0,113.42,124.76,116.91,109.94,109.2,115.95,146.05,116.84,119.11
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Belgium,93.49,85.71,75.95,82.39,86.75,79.44,98.17,106.13,85.81,82.86,108.28,97.83,117.26,95.85,91.2,100.0,89.09,97.71,88.92,107.43,95.66,91.88,102.8,129.26,128.82
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Bulgaria,54.45,61.2,49.49,46.36,50.14,51.99,50.46,50.55,81.72,57.36,64.09,73.99,85.68,103.31,109.66,100.0,125.57,134.51,137.29,148.06,156.71,209.49,225.66,165.4,166.77
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Cyprus,80.03,88.94,90.85,83.4,82.02,85.2,76.92,77.15,84.8,88.16,98.42,100.65,103.38,111.77,107.26,100.0,117.45,120.09,120.89,110.95,125.06,122.49,114.94,112.35,110.81
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Czechia,35.5,43.93,34.87,35.88,56.65,58.5,61.44,69.36,75.32,61.48,72.47,97.72,96.92,97.9,112.6,100.0,112.87,109.51,104.91,107.81,117.39,130.56,125.27,93.38,97.53
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Germany,78.55,95.41,69.54,63.47,94.21,83.71,89.52,110.21,118.38,80.29,120.95,153.19,143.68,160.22,153.59,100.0,109.83,156.29,117.49,159.14,135.34,136.39,196.1,162.66,160.01
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Denmark,128.02,154.5,109.44,107.26,120.97,122.43,138.12,139.25,79.83,81.6,143.85,161.66,220.81,153.47,157.1,100.0,96.5,152.49,126.59,155.11,203.38,166.48,179.09,189.36,184.99
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Euro area - 19 countries  (2015-2022),86.54,90.95,85.11,85.76,89.06,81.8,84.03,92.13,86.67,77.98,91.66,97.68,99.12,102.85,103.83,100.0,99.52,111.62,108.61,112.05,110.48,112.33,131.9,125.36,130.54
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Euro area – 20 countries (from 2023),:,:,:,:,:,81.71,84.05,92.18,86.85,78.13,91.59,97.49,98.73,102.61,103.5,100.0,99.74,111.75,108.8,112.19,110.68,112.82,132.12,125.27,130.21
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Estonia,28.32,36.84,35.73,40.03,64.07,66.76,66.21,90.82,70.61,60.39,99.6,123.79,142.67,132.05,123.16,100.0,62.83,105.48,81.03,106.99,114.84,115.56,149.44,57.66,54.65
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Greece,103.52,103.52,101.19,91.28,89.13,86.71,82.92,89.06,89.11,101.86,102.66,92.46,94.73,87.28,93.03,100.0,88.94,105.42,107.22,123.41,132.0,128.65,142.79,130.93,145.28
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Spain,84.93,91.68,88.98,100.82,92.86,82.15,78.59,88.23,74.93,75.27,79.85,80.8,82.04,90.13,94.68,100.0,108.47,105.21,101.11,96.05,100.13,99.64,98.61,110.61,120.81
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",143.35,150.76,142.32,144.22,147.72,93.13,95.78,83.52,81.61,73.22,89.34,101.35,100.73,103.37,104.26,100.0,99.38,115.54,112.1,117.03,119.17,122.69,140.33,129.44,131.44
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",European Union - 27 countries (2007-2013),68.52,75.74,71.14,73.68,80.64,72.25,74.6,82.46,80.58,72.29,88.21,100.07,99.46,103.5,104.48,100.0,99.23,115.53,112.04,117.01,:,:,:,:,:
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",European Union - 27 countries (from 2020),:,:,:,:,:,72.85,75.48,83.65,80.27,71.27,87.85,99.02,98.61,102.43,103.42,100.0,99.61,115.25,112.36,117.25,123.41,127.06,145.34,134.06,136.13
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",European Union - 28 countries (2013-2020),:,:,:,:,:,72.36,74.77,82.62,80.83,72.54,88.26,99.96,99.23,103.37,104.26,100.0,99.38,115.54,112.1,117.03,:,:,:,:,:
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Finland,117.95,118.11,115.19,110.97,110.47,119.57,118.0,136.07,118.64,134.39,147.89,129.64,127.03,117.82,118.04,100.0,104.2,108.48,104.71,124.18,131.64,118.69,148.28,130.37,127.91
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",France,81.31,80.66,80.28,79.0,79.56,74.27,82.39,92.8,80.11,66.07,93.32,97.59,98.24,83.56,95.02,100.0,87.18,101.58,114.55,105.78,103.01,105.08,126.91,107.6,97.99
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Croatia,:,:,:,:,:,78.05,90.88,93.88,108.04,103.37,94.57,90.26,77.28,85.56,74.03,100.0,111.22,111.68,118.69,124.55,134.6,167.64,175.73,142.56,125.46
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Hungary,41.74,43.99,34.95,36.04,54.62,55.07,58.97,63.05,82.63,55.96,65.85,98.31,90.74,99.89,106.03,100.0,106.96,108.58,111.42,118.83,127.44,132.28,135.5,134.56,113.72
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Ireland,104.49,109.67,95.2,90.1,96.88,112.2,96.18,107.12,96.62,74.34,84.19,107.74,96.96,100.42,103.39,100.0,103.3,130.9,110.93,112.9,131.15,148.66,173.33,113.4,136.45
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Italy,98.89,101.3,99.21,98.46,100.6,87.36,83.67,82.47,85.08,83.43,75.66,88.61,94.51,112.75,103.04,100.0,97.53,99.75,105.27,103.51,101.0,101.36,126.15,133.05,149.65
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Lithuania,35.9,33.27,30.79,34.58,54.45,58.69,52.13,78.13,72.28,61.94,73.88,93.01,115.81,102.28,92.91,100.0,83.28,103.73,77.7,101.39,139.48,137.15,152.34,80.19,91.49
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Luxembourg,162.27,162.88,238.59,149.25,189.2,149.6,145.9,173.24,143.47,88.66,103.14,104.26,109.19,93.52,122.48,100.0,93.33,118.22,126.89,125.19,117.7,121.89,146.65,130.36,165.72
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Latvia,22.93,29.61,28.75,31.1,51.77,53.44,68.85,72.09,61.31,59.82,76.52,73.22,92.66,83.37,88.65,100.0,94.59,114.35,100.16,131.69,137.46,148.3,172.87,102.33,150.32
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Malta,130.96,149.75,148.41,140.85,136.15,141.29,138.89,136.04,126.15,141.38,104.53,99.43,95.14,92.12,88.34,100.0,94.13,84.03,81.32,84.93,74.29,66.52,60.82,60.92,53.97
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Netherlands,94.46,95.47,83.08,88.08,80.04,81.8,98.48,95.9,84.29,71.11,92.17,79.1,87.12,100.17,96.77,100.0,102.34,113.69,93.9,96.55,91.98,95.48,96.58,106.14,105.79
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Poland,35.83,42.01,33.81,34.84,64.15,59.09,65.03,79.36,70.2,76.32,89.26,117.61,109.82,120.19,99.02,100.0,111.36,139.54,131.61,138.74,164.94,151.48,195.42,174.64,152.8
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Portugal,85.56,91.02,82.92,80.5,91.71,83.04,85.31,80.75,87.58,76.07,87.6,75.36,80.36,91.8,92.27,100.0,107.72,113.39,110.92,121.03,121.98,138.89,122.83,128.22,147.07
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Romania,47.44,80.9,75.64,86.03,124.39,71.09,70.55,53.5,79.17,67.31,84.54,108.86,81.03,97.65,106.64,100.0,103.06,116.88,118.88,124.57,139.83,166.45,129.13,102.14,84.94
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Sweden,64.98,69.58,79.49,77.44,70.74,76.49,86.94,105.32,92.95,72.38,93.6,96.27,95.66,86.53,94.85,100.0,90.85,105.67,86.07,96.8,94.05,117.51,151.99,105.94,129.78
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Slovenia,57.89,49.44,67.81,51.27,80.18,81.79,79.91,88.67,77.47,75.43,87.65,99.93,79.51,79.88,90.46,100.0,91.54,85.53,118.83,107.46,117.49,84.75,97.59,88.4,104.92
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",Slovakia,34.33,38.98,36.85,34.45,44.66,41.55,50.75,53.57,59.64,45.93,70.0,83.04,93.54,91.18,100.34,100.0,121.41,143.99,141.1,132.41,144.99,168.56,168.99,136.16,125.68
Annual,Real factor income in agriculture per annual work unit (chain linked volumes),"Chain linked volumes, index 2015=100",United Kingdom,60.72,64.78,71.02,81.19,78.27,77.77,77.03,79.31,100.09,102.66,100.09,116.55,110.46,119.1,117.23,100.0,98.25,118.66,106.3,110.81,99.77,:,:,:,:
